location,time,activity,zeit,zeit_ind,day,genotype,light
64,2013-03-15 21:20:00,2.6,-11.666666666666666,-700,4,mut,True
64,2013-03-15 21:30:00,2.8000000000000007,-11.5,-690,4,mut,True
64,2013-03-15 21:40:00,1.0,-11.333333333333334,-680,4,mut,True
64,2013-03-15 21:50:00,3.9000000000000004,-11.166666666666666,-670,4,mut,True
64,2013-03-15 22:00:00,1.5,-11.0,-660,4,mut,True
64,2013-03-15 22:10:00,0.7999999999999999,-10.833333333333334,-650,4,mut,True
64,2013-03-15 22:20:00,1.2000000000000002,-10.666666666666666,-640,4,mut,True
64,2013-03-15 22:30:00,2.0,-10.5,-630,4,mut,True
64,2013-03-15 22:40:00,2.6,-10.333333333333334,-620,4,mut,True
64,2013-03-15 22:50:00,1.0,-10.166666666666666,-610,4,mut,True
64,2013-03-15 23:00:00,40.9,-10.0,-600,4,mut,False
64,2013-03-15 23:10:00,0.1,-9.833333333333334,-590,4,mut,False
64,2013-03-15 23:20:00,0.2,-9.666666666666666,-580,4,mut,False
64,2013-03-15 23:30:00,0.2,-9.5,-570,4,mut,False
64,2013-03-15 23:40:00,1.6000000000000003,-9.333333333333334,-560,4,mut,False
64,2013-03-15 23:50:00,2.1999999999999997,-9.166666666666666,-550,4,mut,False
64,2013-03-16 00:00:00,1.9000000000000001,-9.000000000000002,-540,4,mut,False
64,2013-03-16 00:10:00,1.8000000000000003,-8.833333333333334,-530,4,mut,False
64,2013-03-16 00:20:00,0.1,-8.666666666666668,-520,4,mut,False
64,2013-03-16 00:30:00,0.2,-8.500000000000002,-510,4,mut,False
64,2013-03-16 00:40:00,1.1,-8.333333333333334,-500,4,mut,False
64,2013-03-16 00:50:00,2.5,-8.166666666666668,-490,4,mut,False
64,2013-03-16 01:00:00,1.5,-8.0,-480,4,mut,False
64,2013-03-16 01:10:00,0.4,-7.833333333333333,-470,4,mut,False
64,2013-03-16 01:20:00,1.6,-7.666666666666667,-460,4,mut,False
64,2013-03-16 01:30:00,1.8,-7.5,-450,4,mut,False
64,2013-03-16 01:40:00,1.3,-7.333333333333333,-440,4,mut,False
64,2013-03-16 01:50:00,8.899999999999999,-7.166666666666667,-430,4,mut,False
64,2013-03-16 02:00:00,1.1,-7.0,-420,4,mut,False
64,2013-03-16 02:10:00,0.6,-6.833333333333333,-410,4,mut,False
64,2013-03-16 02:20:00,0.4,-6.666666666666667,-400,4,mut,False
64,2013-03-16 02:30:00,0.5,-6.5,-390,4,mut,False
64,2013-03-16 02:40:00,1.1,-6.333333333333333,-380,4,mut,False
64,2013-03-16 02:50:00,3.6000000000000005,-6.166666666666667,-370,4,mut,False
64,2013-03-16 03:00:00,4.5,-6.0,-360,4,mut,False
64,2013-03-16 03:10:00,0.5,-5.833333333333333,-350,4,mut,False
64,2013-03-16 03:20:00,2.4,-5.666666666666667,-340,4,mut,False
64,2013-03-16 03:30:00,6.799999999999999,-5.5,-330,4,mut,False
64,2013-03-16 03:40:00,2.1999999999999997,-5.333333333333333,-320,4,mut,False
64,2013-03-16 03:50:00,5.999999999999999,-5.166666666666667,-310,4,mut,False
64,2013-03-16 04:00:00,2.3000000000000003,-5.0,-300,4,mut,False
64,2013-03-16 04:10:00,6.300000000000001,-4.833333333333333,-290,4,mut,False
64,2013-03-16 04:20:00,3.0,-4.666666666666667,-280,4,mut,False
64,2013-03-16 04:30:00,5.6,-4.500000000000001,-270,4,mut,False
64,2013-03-16 04:40:00,8.899999999999999,-4.333333333333334,-260,4,mut,False
64,2013-03-16 04:50:00,6.2,-4.166666666666667,-250,4,mut,False
64,2013-03-16 05:00:00,3.8,-4.0,-240,4,mut,False
64,2013-03-16 05:10:00,3.9000000000000004,-3.8333333333333335,-230,4,mut,False
64,2013-03-16 05:20:00,6.6000000000000005,-3.6666666666666665,-220,4,mut,False
64,2013-03-16 05:30:00,9.4,-3.5,-210,4,mut,False
64,2013-03-16 05:40:00,15.399999999999999,-3.3333333333333335,-200,4,mut,False
64,2013-03-16 05:50:00,2.1,-3.1666666666666665,-190,4,mut,False
64,2013-03-16 06:00:00,1.3,-3.0,-180,4,mut,False
64,2013-03-16 06:10:00,1.3000000000000003,-2.8333333333333335,-170,4,mut,False
64,2013-03-16 06:20:00,2.5,-2.6666666666666665,-160,4,mut,False
64,2013-03-16 06:30:00,6.1,-2.5,-150,4,mut,False
64,2013-03-16 06:40:00,5.8999999999999995,-2.3333333333333335,-140,4,mut,False
64,2013-03-16 06:50:00,6.300000000000001,-2.166666666666667,-130,4,mut,False
64,2013-03-16 07:00:00,10.6,-2.0,-120,4,mut,False
64,2013-03-16 07:10:00,4.5,-1.8333333333333333,-110,4,mut,False
64,2013-03-16 07:20:00,1.6,-1.6666666666666667,-100,4,mut,False
64,2013-03-16 07:30:00,4.7,-1.5,-90,4,mut,False
64,2013-03-16 07:40:00,7.9,-1.3333333333333333,-80,4,mut,False
64,2013-03-16 07:50:00,5.699999999999999,-1.1666666666666667,-70,4,mut,False
64,2013-03-16 08:00:00,7.3,-1.0,-60,4,mut,False
64,2013-03-16 08:10:00,5.199999999999998,-0.8333333333333334,-50,4,mut,False
64,2013-03-16 08:20:00,1.4000000000000001,-0.6666666666666666,-40,4,mut,False
64,2013-03-16 08:30:00,5.5,-0.5,-30,4,mut,False
64,2013-03-16 08:40:00,1.1,-0.3333333333333333,-20,4,mut,False
64,2013-03-16 08:50:00,1.0000000000000002,-0.16666666666666666,-10,4,mut,False
64,2013-03-16 09:00:00,0.2,0.0,0,5,mut,True
64,2013-03-16 09:10:00,2.1,0.16666666666666666,10,5,mut,True
64,2013-03-16 09:20:00,9.7,0.3333333333333333,20,5,mut,True
64,2013-03-16 09:30:00,6.3999999999999995,0.5,30,5,mut,True
64,2013-03-16 09:40:00,3.6000000000000005,0.6666666666666666,40,5,mut,True
64,2013-03-16 09:50:00,1.4,0.8333333333333334,50,5,mut,True
64,2013-03-16 10:00:00,3.7999999999999994,1.0,60,5,mut,True
64,2013-03-16 10:10:00,13.400000000000002,1.1666666666666667,70,5,mut,True
64,2013-03-16 10:20:00,1.6,1.3333333333333333,80,5,mut,True
64,2013-03-16 10:30:00,5.1000000000000005,1.5,90,5,mut,True
64,2013-03-16 10:40:00,18.1,1.6666666666666667,100,5,mut,True
64,2013-03-16 10:50:00,9.7,1.8333333333333333,110,5,mut,True
64,2013-03-16 11:00:00,6.6,2.0,120,5,mut,True
64,2013-03-16 11:10:00,14.0,2.166666666666667,130,5,mut,True
64,2013-03-16 11:20:00,2.9000000000000004,2.3333333333333335,140,5,mut,True
64,2013-03-16 11:30:00,6.6,2.5,150,5,mut,True
64,2013-03-16 11:40:00,10.700000000000001,2.6666666666666665,160,5,mut,True
64,2013-03-16 11:50:00,15.8,2.8333333333333335,170,5,mut,True
64,2013-03-16 12:00:00,13.8,3.0,180,5,mut,True
64,2013-03-16 12:10:00,22.6,3.1666666666666665,190,5,mut,True
64,2013-03-16 12:20:00,14.700000000000001,3.3333333333333335,200,5,mut,True
64,2013-03-16 12:30:00,24.0,3.5,210,5,mut,True
64,2013-03-16 12:40:00,4.4,3.6666666666666665,220,5,mut,True
64,2013-03-16 12:50:00,14.4,3.8333333333333335,230,5,mut,True
64,2013-03-16 13:00:00,18.200000000000003,4.0,240,5,mut,True
64,2013-03-16 13:10:00,14.600000000000001,4.166666666666667,250,5,mut,True
64,2013-03-16 13:20:00,18.0,4.333333333333334,260,5,mut,True
64,2013-03-16 13:30:00,20.4,4.500000000000001,270,5,mut,True
64,2013-03-16 13:40:00,15.7,4.666666666666667,280,5,mut,True
64,2013-03-16 13:50:00,22.599999999999998,4.833333333333333,290,5,mut,True
64,2013-03-16 14:00:00,10.5,5.0,300,5,mut,True
64,2013-03-16 14:10:00,18.6,5.166666666666667,310,5,mut,True
64,2013-03-16 14:20:00,12.799999999999999,5.333333333333333,320,5,mut,True
64,2013-03-16 14:30:00,16.900000000000002,5.5,330,5,mut,True
64,2013-03-16 14:40:00,17.700000000000003,5.666666666666667,340,5,mut,True
64,2013-03-16 14:50:00,17.700000000000003,5.833333333333333,350,5,mut,True
64,2013-03-16 15:00:00,29.1,6.0,360,5,mut,True
64,2013-03-16 15:10:00,14.500000000000004,6.166666666666667,370,5,mut,True
64,2013-03-16 15:20:00,17.8,6.333333333333333,380,5,mut,True
64,2013-03-16 15:30:00,19.2,6.5,390,5,mut,True
64,2013-03-16 15:40:00,37.2,6.666666666666667,400,5,mut,True
64,2013-03-16 15:50:00,53.5,6.833333333333333,410,5,mut,True
64,2013-03-16 16:00:00,25.714285714285715,7.0,420,5,mut,True
64,2013-03-16 16:10:00,34.800000000000004,7.166666666666667,431,5,mut,True
64,2013-03-16 16:20:00,31.099999999999994,7.333333333333333,441,5,mut,True
64,2013-03-16 16:30:00,21.2,7.5,451,5,mut,True
64,2013-03-16 16:40:00,17.9,7.666666666666667,461,5,mut,True
64,2013-03-16 16:50:00,22.3,7.833333333333333,471,5,mut,True
64,2013-03-16 17:00:00,27.0,8.0,481,5,mut,True
64,2013-03-16 17:10:00,33.2,8.166666666666668,491,5,mut,True
64,2013-03-16 17:20:00,13.4,8.333333333333334,501,5,mut,True
64,2013-03-16 17:30:00,14.899999999999999,8.500000000000002,511,5,mut,True
64,2013-03-16 17:40:00,10.100000000000001,8.666666666666668,521,5,mut,True
64,2013-03-16 17:50:00,23.099999999999998,8.833333333333334,531,5,mut,True
64,2013-03-16 18:00:00,38.300000000000004,9.000000000000002,541,5,mut,True
64,2013-03-16 18:10:00,14.100000000000001,9.166666666666666,551,5,mut,True
64,2013-03-16 18:20:00,25.8,9.333333333333334,561,5,mut,True
64,2013-03-16 18:30:00,37.199999999999996,9.5,571,5,mut,True
64,2013-03-16 18:40:00,26.900000000000002,9.666666666666666,581,5,mut,True
64,2013-03-16 18:50:00,31.6,9.833333333333334,591,5,mut,True
64,2013-03-16 19:00:00,52.2,10.0,601,5,mut,True
64,2013-03-16 19:10:00,51.300000000000004,10.166666666666666,611,5,mut,True
64,2013-03-16 19:20:00,11.900000000000002,10.333333333333334,621,5,mut,True
64,2013-03-16 19:30:00,1.0999999999999999,10.5,631,5,mut,True
64,2013-03-16 19:40:00,13.599999999999996,10.666666666666666,641,5,mut,True
64,2013-03-16 19:50:00,25.200000000000003,10.833333333333334,651,5,mut,True
64,2013-03-16 20:00:00,20.9,11.0,661,5,mut,True
64,2013-03-16 20:10:00,24.7,11.166666666666666,671,5,mut,True
64,2013-03-16 20:20:00,25.3,11.333333333333334,681,5,mut,True
64,2013-03-16 20:30:00,17.7,11.5,691,5,mut,True
64,2013-03-16 20:40:00,9.2,11.666666666666666,701,5,mut,True
64,2013-03-16 20:50:00,11.8,11.833333333333334,711,5,mut,True
64,2013-03-16 21:00:00,16.2,12.0,721,5,mut,True
64,2013-03-16 21:10:00,36.099999999999994,12.166666666666666,731,5,mut,True
64,2013-03-16 21:20:00,19.299999999999997,12.333333333333334,741,5,mut,True
64,2013-03-16 21:30:00,14.699999999999998,12.5,751,5,mut,True
64,2013-03-16 21:40:00,12.100000000000001,12.666666666666666,761,5,mut,True
64,2013-03-16 21:50:00,15.3,12.833333333333334,771,5,mut,True
64,2013-03-16 22:00:00,24.400000000000002,13.0,781,5,mut,True
64,2013-03-16 22:10:00,15.200000000000001,13.166666666666666,791,5,mut,True
64,2013-03-16 22:20:00,18.9,13.333333333333334,801,5,mut,True
64,2013-03-16 22:30:00,14.0,13.5,811,5,mut,True
64,2013-03-16 22:40:00,20.5,13.666666666666666,821,5,mut,True
64,2013-03-16 22:50:00,24.8,13.833333333333334,831,5,mut,True
64,2013-03-16 23:00:00,5.300000000000001,14.0,841,5,mut,False
64,2013-03-16 23:10:00,2.3,14.166666666666666,851,5,mut,False
64,2013-03-16 23:20:00,6.3,14.333333333333334,861,5,mut,False
64,2013-03-16 23:30:00,2.9,14.5,871,5,mut,False
64,2013-03-16 23:40:00,6.1,14.666666666666666,881,5,mut,False
64,2013-03-16 23:50:00,3.0999999999999996,14.833333333333334,891,5,mut,False
64,2013-03-17 00:00:00,12.9,15.0,901,5,mut,False
64,2013-03-17 00:10:00,8.7,15.166666666666666,911,5,mut,False
64,2013-03-17 00:20:00,5.1,15.333333333333334,921,5,mut,False
64,2013-03-17 00:30:00,8.7,15.5,931,5,mut,False
64,2013-03-17 00:40:00,7.200000000000001,15.666666666666666,941,5,mut,False
64,2013-03-17 00:50:00,7.400000000000001,15.833333333333334,951,5,mut,False
64,2013-03-17 01:00:00,9.099999999999998,16.0,961,5,mut,False
64,2013-03-17 01:10:00,14.200000000000001,16.166666666666668,971,5,mut,False
64,2013-03-17 01:20:00,6.8999999999999995,16.333333333333336,981,5,mut,False
64,2013-03-17 01:30:00,8.6,16.500000000000004,991,5,mut,False
64,2013-03-17 01:40:00,10.100000000000001,16.666666666666668,1001,5,mut,False
64,2013-03-17 01:50:00,8.7,16.833333333333336,1011,5,mut,False
64,2013-03-17 02:00:00,8.9,17.000000000000004,1021,5,mut,False
64,2013-03-17 02:10:00,12.6,17.166666666666668,1031,5,mut,False
64,2013-03-17 02:20:00,12.299999999999999,17.333333333333336,1041,5,mut,False
64,2013-03-17 02:30:00,9.799999999999999,17.500000000000004,1051,5,mut,False
64,2013-03-17 02:40:00,7.4,17.666666666666668,1061,5,mut,False
64,2013-03-17 02:50:00,13.500000000000002,17.833333333333336,1071,5,mut,False
64,2013-03-17 03:00:00,13.499999999999996,18.000000000000004,1081,5,mut,False
64,2013-03-17 03:10:00,11.499999999999998,18.166666666666668,1091,5,mut,False
64,2013-03-17 03:20:00,12.799999999999999,18.333333333333332,1101,5,mut,False
64,2013-03-17 03:30:00,9.7,18.5,1111,5,mut,False
64,2013-03-17 03:40:00,10.0,18.666666666666668,1121,5,mut,False
64,2013-03-17 03:50:00,5.8,18.833333333333332,1131,5,mut,False
64,2013-03-17 04:00:00,9.0,19.0,1141,5,mut,False
64,2013-03-17 04:10:00,10.8,19.166666666666668,1151,5,mut,False
64,2013-03-17 04:20:00,7.899999999999999,19.333333333333332,1161,5,mut,False
64,2013-03-17 04:30:00,10.0,19.5,1171,5,mut,False
64,2013-03-17 04:40:00,12.5,19.666666666666668,1181,5,mut,False
64,2013-03-17 04:50:00,14.4,19.833333333333332,1191,5,mut,False
64,2013-03-17 05:00:00,13.299999999999999,20.0,1201,5,mut,False
64,2013-03-17 05:10:00,9.6,20.166666666666668,1211,5,mut,False
64,2013-03-17 05:20:00,10.5,20.333333333333332,1221,5,mut,False
64,2013-03-17 05:30:00,12.200000000000001,20.5,1231,5,mut,False
64,2013-03-17 05:40:00,7.4,20.666666666666668,1241,5,mut,False
64,2013-03-17 05:50:00,4.9,20.833333333333332,1251,5,mut,False
64,2013-03-17 06:00:00,3.1,21.0,1261,5,mut,False
64,2013-03-17 06:10:00,11.700000000000001,21.166666666666668,1271,5,mut,False
64,2013-03-17 06:20:00,7.999999999999999,21.333333333333332,1281,5,mut,False
64,2013-03-17 06:30:00,4.3,21.5,1291,5,mut,False
64,2013-03-17 06:40:00,3.8000000000000007,21.666666666666668,1301,5,mut,False
64,2013-03-17 06:50:00,11.299999999999999,21.833333333333332,1311,5,mut,False
64,2013-03-17 07:00:00,10.4,22.0,1321,5,mut,False
64,2013-03-17 07:10:00,8.5,22.166666666666668,1331,5,mut,False
64,2013-03-17 07:20:00,11.0,22.333333333333332,1341,5,mut,False
64,2013-03-17 07:30:00,11.8,22.5,1351,5,mut,False
64,2013-03-17 07:40:00,11.099999999999998,22.666666666666668,1361,5,mut,False
64,2013-03-17 07:50:00,10.799999999999999,22.833333333333332,1371,5,mut,False
64,2013-03-17 08:00:00,12.700000000000001,23.0,1381,5,mut,False
64,2013-03-17 08:10:00,10.4,23.166666666666668,1391,5,mut,False
64,2013-03-17 08:20:00,12.9,23.333333333333332,1401,5,mut,False
64,2013-03-17 08:30:00,15.499999999999998,23.5,1411,5,mut,False
64,2013-03-17 08:40:00,16.799999999999997,23.666666666666668,1421,5,mut,False
64,2013-03-17 08:50:00,11.799999999999999,23.833333333333332,1431,5,mut,False
64,2013-03-17 09:00:00,1.6999999999999997,24.0,1441,6,mut,True
64,2013-03-17 09:10:00,34.300000000000004,24.166666666666668,1451,6,mut,True
64,2013-03-17 09:20:00,19.1,24.333333333333332,1461,6,mut,True
64,2013-03-17 09:30:00,27.200000000000003,24.5,1471,6,mut,True
64,2013-03-17 09:40:00,33.1,24.666666666666668,1481,6,mut,True
64,2013-03-17 09:50:00,7.7,24.833333333333332,1491,6,mut,True
64,2013-03-17 10:00:00,7.6,25.0,1501,6,mut,True
64,2013-03-17 10:10:00,4.8,25.166666666666668,1511,6,mut,True
64,2013-03-17 10:20:00,8.6,25.333333333333332,1521,6,mut,True
64,2013-03-17 10:30:00,32.1,25.5,1531,6,mut,True
64,2013-03-17 10:40:00,15.099999999999998,25.666666666666668,1541,6,mut,True
64,2013-03-17 10:50:00,12.700000000000001,25.833333333333332,1551,6,mut,True
64,2013-03-17 11:00:00,9.299999999999999,26.0,1561,6,mut,True
64,2013-03-17 11:10:00,8.5,26.166666666666668,1571,6,mut,True
64,2013-03-17 11:20:00,23.299999999999997,26.333333333333332,1581,6,mut,True
64,2013-03-17 11:30:00,8.6,26.5,1591,6,mut,True
64,2013-03-17 11:40:00,39.60000000000001,26.666666666666668,1601,6,mut,True
64,2013-03-17 11:50:00,18.2,26.833333333333332,1611,6,mut,True
64,2013-03-17 12:00:00,12.5,27.0,1621,6,mut,True
64,2013-03-17 12:10:00,21.700000000000003,27.166666666666668,1631,6,mut,True
64,2013-03-17 12:20:00,30.2,27.333333333333332,1641,6,mut,True
64,2013-03-17 12:30:00,1.2999999999999998,27.5,1651,6,mut,True
64,2013-03-17 12:40:00,2.8,27.666666666666668,1661,6,mut,True
64,2013-03-17 12:50:00,2.8999999999999995,27.833333333333332,1671,6,mut,True
64,2013-03-17 13:00:00,8.7,28.0,1681,6,mut,True
64,2013-03-17 13:10:00,3.9000000000000004,28.166666666666668,1691,6,mut,True
64,2013-03-17 13:20:00,11.700000000000001,28.333333333333332,1701,6,mut,True
64,2013-03-17 13:30:00,21.200000000000003,28.5,1711,6,mut,True
64,2013-03-17 13:40:00,20.900000000000002,28.666666666666668,1721,6,mut,True
64,2013-03-17 13:50:00,6.7,28.833333333333332,1731,6,mut,True
64,2013-03-17 14:00:00,2.4000000000000004,29.0,1741,6,mut,True
64,2013-03-17 14:10:00,14.6,29.166666666666668,1751,6,mut,True
64,2013-03-17 14:20:00,9.5,29.333333333333332,1761,6,mut,True
64,2013-03-17 14:30:00,19.7,29.5,1771,6,mut,True
64,2013-03-17 14:40:00,10.499999999999996,29.666666666666668,1781,6,mut,True
64,2013-03-17 14:50:00,6.2,29.833333333333332,1791,6,mut,True
64,2013-03-17 15:00:00,28.500000000000004,30.0,1801,6,mut,True
64,2013-03-17 15:10:00,23.599999999999998,30.166666666666668,1811,6,mut,True
64,2013-03-17 15:20:00,37.5,30.333333333333332,1821,6,mut,True
64,2013-03-17 15:30:00,6.199999999999999,30.5,1831,6,mut,True
64,2013-03-17 15:40:00,6.0,30.666666666666668,1841,6,mut,True
64,2013-03-17 15:50:00,5.699999999999999,30.833333333333332,1851,6,mut,True
64,2013-03-17 16:00:00,15.699999999999998,31.0,1861,6,mut,True
64,2013-03-17 16:10:00,15.5,31.166666666666668,1871,6,mut,True
64,2013-03-17 16:20:00,11.499999999999998,31.333333333333332,1881,6,mut,True
64,2013-03-17 16:30:00,10.3,31.5,1891,6,mut,True
64,2013-03-17 16:40:00,14.6,31.666666666666668,1901,6,mut,True
64,2013-03-17 16:50:00,15.8,31.833333333333332,1911,6,mut,True
64,2013-03-17 17:00:00,3.1999999999999997,32.0,1921,6,mut,True
64,2013-03-17 17:10:00,20.199999999999996,32.166666666666664,1931,6,mut,True
64,2013-03-17 17:20:00,18.3,32.333333333333336,1941,6,mut,True
64,2013-03-17 17:30:00,32.2,32.50000000000001,1951,6,mut,True
64,2013-03-17 17:40:00,8.5,32.66666666666667,1961,6,mut,True
64,2013-03-17 17:50:00,13.5,32.833333333333336,1971,6,mut,True
64,2013-03-17 18:00:00,12.600000000000001,33.00000000000001,1981,6,mut,True
64,2013-03-17 18:10:00,25.800000000000004,33.16666666666667,1991,6,mut,True
64,2013-03-17 18:20:00,16.5,33.333333333333336,2001,6,mut,True
64,2013-03-17 18:30:00,4.9,33.50000000000001,2011,6,mut,True
64,2013-03-17 18:40:00,46.400000000000006,33.66666666666667,2021,6,mut,True
64,2013-03-17 18:50:00,14.200000000000001,33.833333333333336,2031,6,mut,True
64,2013-03-17 19:00:00,7.0,34.00000000000001,2041,6,mut,True
64,2013-03-17 19:10:00,17.7,34.16666666666667,2051,6,mut,True
64,2013-03-17 19:20:00,34.8,34.333333333333336,2061,6,mut,True
64,2013-03-17 19:30:00,4.1000000000000005,34.50000000000001,2071,6,mut,True
64,2013-03-17 19:40:00,11.600000000000001,34.66666666666667,2081,6,mut,True
64,2013-03-17 19:50:00,5.8,34.833333333333336,2091,6,mut,True
64,2013-03-17 20:00:00,21.900000000000002,35.00000000000001,2101,6,mut,True
64,2013-03-17 20:10:00,26.5,35.16666666666667,2111,6,mut,True
64,2013-03-17 20:20:00,5.3999999999999995,35.333333333333336,2121,6,mut,True
64,2013-03-17 20:30:00,22.6,35.50000000000001,2131,6,mut,True
64,2013-03-17 20:40:00,21.9,35.66666666666667,2141,6,mut,True
64,2013-03-17 20:50:00,11.799999999999999,35.833333333333336,2151,6,mut,True
64,2013-03-17 21:00:00,15.100000000000001,36.00000000000001,2161,6,mut,True
64,2013-03-17 21:10:00,15.200000000000001,36.16666666666667,2171,6,mut,True
64,2013-03-17 21:20:00,30.8,36.333333333333336,2181,6,mut,True
64,2013-03-17 21:30:00,23.1,36.5,2191,6,mut,True
64,2013-03-17 21:40:00,17.6,36.666666666666664,2201,6,mut,True
64,2013-03-17 21:50:00,8.9,36.833333333333336,2211,6,mut,True
64,2013-03-17 22:00:00,36.1,37.0,2221,6,mut,True
64,2013-03-17 22:10:00,14.4,37.166666666666664,2231,6,mut,True
64,2013-03-17 22:20:00,31.299999999999997,37.333333333333336,2241,6,mut,True
64,2013-03-17 22:30:00,11.3,37.5,2251,6,mut,True
64,2013-03-17 22:40:00,6.2,37.666666666666664,2261,6,mut,True
64,2013-03-17 22:50:00,20.2,37.833333333333336,2271,6,mut,True
64,2013-03-17 23:00:00,4.3,38.0,2281,6,mut,False
64,2013-03-17 23:10:00,0.7999999999999999,38.166666666666664,2291,6,mut,False
64,2013-03-17 23:20:00,0.9,38.333333333333336,2301,6,mut,False
64,2013-03-17 23:30:00,2.3,38.5,2311,6,mut,False
64,2013-03-17 23:40:00,2.3000000000000003,38.666666666666664,2321,6,mut,False
64,2013-03-17 23:50:00,1.9000000000000004,38.833333333333336,2331,6,mut,False
64,2013-03-18 00:00:00,3.2000000000000006,39.0,2341,6,mut,False
64,2013-03-18 00:10:00,1.8,39.166666666666664,2351,6,mut,False
64,2013-03-18 00:20:00,2.2,39.333333333333336,2361,6,mut,False
64,2013-03-18 00:30:00,6.9,39.5,2371,6,mut,False
64,2013-03-18 00:40:00,6.999999999999999,39.666666666666664,2381,6,mut,False
64,2013-03-18 00:50:00,7.5,39.833333333333336,2391,6,mut,False
64,2013-03-18 01:00:00,7.000000000000001,40.0,2401,6,mut,False
64,2013-03-18 01:10:00,5.0,40.166666666666664,2411,6,mut,False
64,2013-03-18 01:20:00,7.1,40.333333333333336,2421,6,mut,False
64,2013-03-18 01:30:00,5.1,40.5,2431,6,mut,False
64,2013-03-18 01:40:00,2.4,40.666666666666664,2441,6,mut,False
64,2013-03-18 01:50:00,3.1,40.833333333333336,2451,6,mut,False
64,2013-03-18 02:00:00,4.2,41.0,2461,6,mut,False
64,2013-03-18 02:10:00,6.800000000000001,41.166666666666664,2471,6,mut,False
64,2013-03-18 02:20:00,4.9,41.333333333333336,2481,6,mut,False
64,2013-03-18 02:30:00,4.500000000000001,41.5,2491,6,mut,False
64,2013-03-18 02:40:00,8.2,41.666666666666664,2501,6,mut,False
64,2013-03-18 02:50:00,5.7,41.833333333333336,2511,6,mut,False
64,2013-03-18 03:00:00,5.7,42.0,2521,6,mut,False
64,2013-03-18 03:10:00,9.5,42.166666666666664,2531,6,mut,False
64,2013-03-18 03:20:00,10.5,42.333333333333336,2541,6,mut,False
64,2013-03-18 03:30:00,3.5,42.5,2551,6,mut,False
64,2013-03-18 03:40:00,2.9000000000000004,42.666666666666664,2561,6,mut,False
64,2013-03-18 03:50:00,4.8999999999999995,42.833333333333336,2571,6,mut,False
64,2013-03-18 04:00:00,4.8,43.0,2581,6,mut,False
64,2013-03-18 04:10:00,5.1,43.166666666666664,2591,6,mut,False
64,2013-03-18 04:20:00,2.7,43.333333333333336,2601,6,mut,False
64,2013-03-18 04:30:00,3.6,43.5,2611,6,mut,False
64,2013-03-18 04:40:00,4.3,43.666666666666664,2621,6,mut,False
64,2013-03-18 04:50:00,7.300000000000001,43.833333333333336,2631,6,mut,False
64,2013-03-18 05:00:00,6.3,44.0,2641,6,mut,False
64,2013-03-18 05:10:00,11.899999999999999,44.166666666666664,2651,6,mut,False
64,2013-03-18 05:20:00,9.399999999999999,44.333333333333336,2661,6,mut,False
64,2013-03-18 05:30:00,9.600000000000001,44.5,2671,6,mut,False
64,2013-03-18 05:40:00,7.3999999999999995,44.666666666666664,2681,6,mut,False
64,2013-03-18 05:50:00,9.399999999999999,44.833333333333336,2691,6,mut,False
64,2013-03-18 06:00:00,10.200000000000003,45.0,2701,6,mut,False
64,2013-03-18 06:10:00,5.7,45.166666666666664,2711,6,mut,False
64,2013-03-18 06:20:00,17.299999999999997,45.333333333333336,2721,6,mut,False
64,2013-03-18 06:30:00,5.2,45.5,2731,6,mut,False
64,2013-03-18 06:40:00,9.299999999999999,45.666666666666664,2741,6,mut,False
64,2013-03-18 06:50:00,12.399999999999999,45.833333333333336,2751,6,mut,False
64,2013-03-18 07:00:00,4.2,46.0,2761,6,mut,False
64,2013-03-18 07:10:00,13.0,46.166666666666664,2771,6,mut,False
64,2013-03-18 07:20:00,17.299999999999997,46.333333333333336,2781,6,mut,False
64,2013-03-18 07:30:00,6.1,46.5,2791,6,mut,False
64,2013-03-18 07:40:00,10.700000000000003,46.666666666666664,2801,6,mut,False
64,2013-03-18 07:50:00,6.8999999999999995,46.833333333333336,2811,6,mut,False
64,2013-03-18 08:00:00,15.3,47.0,2821,6,mut,False
64,2013-03-18 08:10:00,4.6,47.166666666666664,2831,6,mut,False
64,2013-03-18 08:20:00,2.2,47.333333333333336,2841,6,mut,False
64,2013-03-18 08:30:00,9.700000000000001,47.5,2851,6,mut,False
64,2013-03-18 08:40:00,5.3999999999999995,47.666666666666664,2861,6,mut,False
64,2013-03-18 08:50:00,8.7,47.833333333333336,2871,6,mut,False
64,2013-03-18 09:00:00,70.1,48.0,2881,7,mut,True
64,2013-03-18 09:10:00,8.2,48.166666666666664,2891,7,mut,True
64,2013-03-18 09:20:00,27.700000000000003,48.333333333333336,2901,7,mut,True
64,2013-03-18 09:30:00,69.2,48.5,2911,7,mut,True
64,2013-03-18 09:40:00,30.999999999999996,48.666666666666664,2921,7,mut,True
64,2013-03-18 09:50:00,46.50000000000001,48.833333333333336,2931,7,mut,True
64,2013-03-18 10:00:00,22.400000000000002,49.0,2941,7,mut,True
64,2013-03-18 10:10:00,17.000000000000004,49.166666666666664,2951,7,mut,True
64,2013-03-18 10:20:00,52.900000000000006,49.333333333333336,2961,7,mut,True
64,2013-03-18 10:30:00,68.2,49.5,2971,7,mut,True
64,2013-03-18 10:40:00,40.199999999999996,49.666666666666664,2981,7,mut,True
64,2013-03-18 10:50:00,21.9,49.833333333333336,2991,7,mut,True
